"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/PolygonHeist/Materials/Mat_PolygonHeist_Shiny.Mat_PolygonHeist_Shiny","0","23","1","1","26.906092","0","186"
"/Game/PolygonHeist/Materials/Mat_PolygonHeist_Matte.Mat_PolygonHeist_Matte","0","23","1","1","26.938000","0","177"
"/Game/PolygonHeist/Materials/Mat_PolygonHeist_Glass.Mat_PolygonHeist_Glass","0","57","1","1","70.999954","0","742"
"/Game/PolygonHeist/Materials/Mat_PolygonHeist_Emmision.Mat_PolygonHeist_Emmision","0","23","2","1","27.251024","0","137"
"/Game/PolygonHeist/Materials/Mat_PolygonHeist_01_A.Mat_PolygonHeist_01_A","0","79","1","1","76.897377","0","1127"
"/Game/PolygonHeist/Materials/Mat_Simple_PeopleMasks_White_Blonde.Mat_Simple_PeopleMasks_White_Blonde","0","14","1","1","16.210836","0","90"
"/Game/PolygonHeist/Materials/Mat_Simple_PeopleMasks_White.Mat_Simple_PeopleMasks_White","0","23","1","1","27.665709","0","219"
"/Game/PolygonHeist/Materials/Mat_Simple_PeopleMasks_Brown.Mat_Simple_PeopleMasks_Brown","0","14","1","1","16.161585","0","98"
"/Game/PolygonHeist/Materials/Mat_Simple_PeopleMasks_Black.Mat_Simple_PeopleMasks_Black","0","14","1","1","15.978948","0","83"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Skyline.Mat_PolygonCity_Skyline","0","42","1","1","45.764832","0","421"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Glass_Windows.Mat_PolygonCity_Glass_Windows","0","35","1","1","249.496231","0","314"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_Road_04.Mat_PolygonCity_Texture_Road_04","0","60","1","1","72.307259","0","695"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_Road_03.Mat_PolygonCity_Texture_Road_03","0","60","1","1","73.630028","0","782"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_Road_02.Mat_PolygonCity_Texture_Road_02","0","60","1","1","72.755264","0","713"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_Road_01.Mat_PolygonCity_Texture_Road_01","0","60","1","1","72.950676","0","834"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_04_C.Mat_PolygonCity_Texture_04_C","0","14","1","1","16.546047","0","107"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_04_B.Mat_PolygonCity_Texture_04_B","0","28","1","1","33.941238","0","265"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_04_A_Emissive.Mat_PolygonCity_Texture_04_A_Emissive","0","37","1","1","46.787109","0","323"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_04_A.Mat_PolygonCity_Texture_04_A","0","37","1","1","44.321857","0","363"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_03_C.Mat_PolygonCity_Texture_03_C","0","28","1","1","33.506409","0","206"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_03_B.Mat_PolygonCity_Texture_03_B","0","28","1","1","33.602608","0","262"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_03_A_Emissive.Mat_PolygonCity_Texture_03_A_Emissive","0","28","1","1","33.432812","0","197"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_03_A.Mat_PolygonCity_Texture_03_A","0","37","1","1","43.807072","0","398"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_02_C.Mat_PolygonCity_Texture_02_C","0","28","1","1","33.084080","0","232"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_02_B.Mat_PolygonCity_Texture_02_B","0","28","1","1","33.062366","0","231"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_02_A_Emissive.Mat_PolygonCity_Texture_02_A_Emissive","0","28","1","1","33.258408","0","211"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_02_A.Mat_PolygonCity_Texture_02_A","0","37","1","1","44.105927","0","326"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_01_C.Mat_PolygonCity_Texture_01_C","0","28","1","1","33.653969","0","186"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_01_B.Mat_PolygonCity_Texture_01_B","0","37","1","1","44.509270","0","385"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_01_A_Emissive.Mat_PolygonCity_Texture_01_A_Emissive","0","28","1","1","33.422318","0","196"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_01_A.Mat_PolygonCity_Texture_01_A","0","60","1","1","73.776703","0","664"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Billboard.Mat_PolygonCity_Billboard","0","23","1","1","27.831463","0","195"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","43","1","0.000000","0","0"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Water.Mat_PolygonCity_Water","0","146","1","1","835.300110","0","2818"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Game/StandardAssets/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","0","112","2","2","128.925079","0","1299"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","184","12","4","205.843994","0","1674"
"/Game/LPSDeluxe2TropicalEnvironment/LPSD2_Materials/SpecialMaterials/2SidedMaterials/M_2Side_Master.M_2Side_Master","0","48","1","1","66.242256","0","525"
"/Game/LPSDeluxe2TropicalEnvironment/LPSD2_Materials/Materials/Master_Color/M_Color_Master.M_Color_Master","0","46","1","1","60.852310","0","484"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","96","3","0.000000","0","0"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","28","2","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Decal_Material/M_MS_Decal_Material.M_MS_Decal_Material","0","0","27","1","0.000000","0","27"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","0","4","1","0.000000","0","0"
