"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/PolygonHeist/Materials/Mat_PolygonHeist_Glass.Mat_PolygonHeist_Glass","0","0","57","1","0.000000","0","0"
"/Game/PolygonTown/Materials/Rug.Rug","0","0","37","1","0.000000","0","0"
"/Game/_Materials/Hacked_PC/M_HackedPC.M_HackedPC","0","0","14","1","0.000000","0","0"
"/Game/_Materials/Hacked_PC/M_LockedPC.M_LockedPC","0","0","14","1","0.000000","0","0"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Billboard.Mat_PolygonCity_Billboard","0","0","23","1","0.000000","0","0"
"/Game/PolygonHeist/Materials/Mat_PolygonHeist_04_A.Mat_PolygonHeist_04_A","0","0","23","1","0.000000","0","0"
"/Game/PolygonTown/Materials/Mat_PolygonTown_01_A.Mat_PolygonTown_01_A","0","0","37","1","0.000000","0","0"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Texture_Road_01.Mat_PolygonCity_Texture_Road_01","0","0","60","1","0.000000","0","0"
"/Game/_Materials/ModifiedAssets/M_StreetSign.M_StreetSign","0","0","60","1","0.000000","0","0"
"/Game/PolygonCity/Materials/Mat_PolygonCity_Skyline.Mat_PolygonCity_Skyline","0","0","44","1","0.000000","0","0"
"/Game/PolygonHeist/Materials/Mat_PolygonHeist_03_A.Mat_PolygonHeist_03_A","0","0","23","1","0.000000","0","0"
"/Game/PolygonTown/Materials/Mat_PolygonTown_03_A.Mat_PolygonTown_03_A","0","0","37","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Game/_Materials/M_PolyGon_TextureOccluded.M_PolyGon_TextureOccluded","0","0","117","1","0.000000","0","0"
"/Game/LPSDeluxe2TropicalEnvironment/LPSD2_Materials/Materials/Master_Color/M_Color_Master.M_Color_Master","0","0","74","1","0.000000","0","0"
"/Game/LPSDeluxe2TropicalEnvironment/LPSD2_Materials/SpecialMaterials/2SidedMaterials/M_2Side_Master.M_2Side_Master","0","0","50","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","46","2","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Decal_Material/M_MS_Decal_Material.M_MS_Decal_Material","0","0","27","1","0.000000","0","27"
